FileName,FileSize,ModificationDate,Duration,Resolution,FrameRate,Format,Class
Airplane_Voando - frente_7.mp4,785855,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_8.mp4,638080,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_9.mp4,550706,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_10.mp4,536321,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_11.mp4,824065,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_12.mp4,567672,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_13.mp4,396096,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_14.mp4,412168,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_15.mp4,1890061,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_16.mp4,1568997,2024-07-26 12:42:47,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_17.mp4,1192123,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_18.mp4,1338810,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_19.mp4,1281840,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_20.mp4,791466,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_21.mp4,583236,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_22.mp4,692045,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_23.mp4,1130193,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_24.mp4,1678805,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_25.mp4,1070866,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_26.mp4,724704,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_27.mp4,1191639,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_28.mp4,1568433,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_29.mp4,1361324,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_30.mp4,1880600,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - frente_31.mp4,1055973,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - frente
Airplane_Voando - tráss_1.mp4,1536906,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
Airplane_Voando - tráss_2.mp4,640040,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
Airplane_Voando - tráss_3.mp4,573432,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
Airplane_Voando - tráss_4.mp4,536111,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
Airplane_Voando - tráss_5.mp4,1086870,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
Airplane_Voando - tráss_6.mp4,1292639,2024-07-26 12:42:46,0,unknown,0,unknown,Airplane_Voando - tráss
